player_id,player_name,game_date,game_pk,pa,woba,xwoba,so,bb,hrs,k_percent,bb_percent,hardhit_percent,swing_miss_percent,pitcher_run_value_per_100,obp
676974,"Meyer, Max",2025-03-30,778519,23.0,0.288,0.215,7.0,1.0,1.0,30.4,4.3,33.33333333333333,30.0,0.64516129,0.261
642547,"Peralta, Freddy",2025-03-27,778557,20.0,0.327,0.268,8.0,1.0,2.0,40.0,5.0,54.54545454545454,32.6,-0.851612903,0.25
656302,"Cease, Dylan",2025-03-28,778542,19.0,0.339,0.317,7.0,2.0,1.0,36.8,10.5,40.0,26.5,0.379569892,0.316
680730,"Parker, Mitchell",2025-03-30,778526,27.0,0.28,0.32,5.0,2.0,0.0,18.5,7.4,50.0,17.6,1.332258065,0.333
663903,"Singer, Brady",2025-03-31,778511,24.0,0.11,0.198,8.0,2.0,0.0,33.3,8.3,35.714285714285715,34.9,4.535869565,0.125
669854,"Blanco, Ronel",2025-03-31,778505,21.0,0.225,0.269,6.0,3.0,0.0,28.6,14.3,16.666666666666664,30.8,1.609782609,0.286
681190,"Vásquez, Randy",2025-03-29,778520,23.0,0.29,0.294,3.0,4.0,0.0,13.0,17.4,18.75,12.9,1.061956522,0.348
605483,"Snell, Blake",2025-03-27,778546,24.0,0.299,0.423,2.0,4.0,0.0,8.3,16.7,27.77777777777778,35.0,0.791304348,0.375
571510,"Boyd, Matthew",2025-03-30,778515,22.0,0.267,0.292,5.0,3.0,0.0,22.7,13.6,23.07692307692308,23.9,0.905434783,0.333
808967,"Yamamoto, Yoshinobu",2025-03-28,778544,22.0,0.368,0.307,10.0,2.0,2.0,45.5,9.1,60.0,45.9,-0.486813187,0.318
670102,"Francis, Bowden",2025-03-31,778507,23.0,0.267,0.388,4.0,3.0,2.0,17.4,13.0,50.0,24.4,0.432967033,0.217
542881,"Anderson, Tyler",2025-03-31,778503,22.0,0.425,0.374,4.0,2.0,2.0,18.2,9.1,37.5,22.7,-1.226373626,0.364
684007,"Imanaga, Shota",2025-03-29,778532,26.0,0.183,0.229,4.0,2.0,0.0,15.4,7.7,50.0,28.0,2.621978022,0.192
676664,"Sears, JP",2025-03-30,778513,25.0,0.223,0.296,7.0,0.0,1.0,28.0,0.0,44.44444444444444,24.4,2.310989011,0.2
663436,"Martin, Davis",2025-03-30,778527,23.0,0.23,0.385,2.0,2.0,0.0,8.7,8.7,57.89473684210527,6.7,0.863736264,0.261
645261,"Alcantara, Sandy",2025-03-27,778562,20.0,0.227,0.248,7.0,4.0,0.0,35.0,20.0,33.33333333333333,37.2,1.813186813,0.3
680885,"Schwellenbach, Spencer",2025-03-29,778520,20.0,0.115,0.239,4.0,1.0,0.0,20.0,5.0,28.57142857142857,26.1,3.668888889,0.15
615698,"Quantrill, Cal",2025-03-31,778509,21.0,0.549,0.41,2.0,1.0,2.0,9.5,4.8,58.82352941176471,18.2,-3.593333333,0.476
682847,"Ortiz, Luis",2025-03-31,778499,26.0,0.454,0.485,2.0,4.0,0.0,7.7,15.4,42.10526315789473,22.7,-4.43,0.5
682243,"Miller, Bryce",2025-03-29,778521,24.0,0.326,0.35,4.0,2.0,1.0,16.7,8.3,55.55555555555556,20.4,-0.198888889,0.333
621244,"Berríos, José",2025-03-27,778556,24.0,0.548,0.457,5.0,2.0,3.0,20.8,8.3,47.05882352941176,33.3,-5.284444444,0.458
664285,"Valdez, Framber",2025-03-27,778559,26.0,0.231,0.312,4.0,2.0,0.0,15.4,7.7,36.84210526315789,28.6,2.587777778,0.269
656550,"Holmes, Grant",2025-03-31,778500,19.0,0.412,0.51,3.0,4.0,1.0,15.8,21.1,66.66666666666666,18.6,-1.775280899,0.421
663978,"Paddack, Chris",2025-03-31,778506,20.0,0.576,0.474,2.0,4.0,3.0,10.0,20.0,42.85714285714285,21.4,-5.561797753,0.5
656849,"Peterson, David",2025-03-31,778509,25.0,0.382,0.359,9.0,3.0,2.0,36.0,12.0,46.15384615384615,28.9,-1.162921348,0.333
607074,"Rodón, Carlos",2025-03-27,778557,22.0,0.276,0.271,7.0,2.0,1.0,31.8,9.1,41.66666666666667,34.2,1.364044944,0.273
605280,"Holmes, Clay",2025-03-27,778559,23.0,0.343,0.416,4.0,4.0,0.0,17.4,17.4,57.14285714285714,18.9,-0.366292135,0.435
656557,"Houck, Tanner",2025-03-28,778550,24.0,0.455,0.43,2.0,3.0,2.0,8.3,12.5,63.1578947368421,19.5,-3.033707865,0.417
676979,"Crochet, Garrett",2025-03-27,778553,21.0,0.294,0.287,4.0,2.0,0.0,19.0,9.5,42.85714285714285,28.0,0.3875,0.333
608379,"Wacha, Michael",2025-03-30,778510,18.0,0.37,0.329,2.0,4.0,0.0,11.1,22.2,25.0,17.5,-0.214942529,0.444
579328,"Kikuchi, Yusei",2025-03-27,778554,23.0,0.274,0.329,5.0,0.0,1.0,21.7,0.0,55.55555555555556,25.6,1.533333333,0.217
641793,"Littell, Zack",2025-03-29,778537,22.0,0.16,0.155,7.0,0.0,0.0,31.8,0.0,40.0,26.9,3.447126437,0.182
641154,"López, Pablo",2025-03-27,778551,22.0,0.373,0.34,3.0,0.0,1.0,13.6,0.0,47.368421052631575,24.4,-1.535632184,0.364
543135,"Eovaldi, Nathan",2025-03-27,778553,21.0,0.181,0.303,9.0,0.0,1.0,42.9,0.0,66.66666666666666,35.4,2.488505747,0.143
663559,"Falter, Bailey",2025-03-29,778539,25.0,0.319,0.301,4.0,0.0,0.0,16.0,0.0,47.61904761904761,22.5,0.634482759,0.292
681293,"Arrighetti, Spencer",2025-03-29,778530,21.0,0.125,0.261,5.0,2.0,0.0,23.8,9.5,57.14285714285714,35.3,4.129885057,0.143
656288,"Canning, Griffin",2025-03-29,778530,21.0,0.307,0.306,4.0,2.0,1.0,19.0,9.5,53.333333333333336,24.4,0.371264368,0.286
607625,"Lugo, Seth",2025-03-29,778529,20.0,0.356,0.391,4.0,3.0,1.0,20.0,15.0,38.46153846153847,21.2,-1.896511628,0.35
656605,"Keller, Mitch",2025-03-28,778548,23.0,0.238,0.327,4.0,1.0,0.0,17.4,4.3,38.88888888888889,19.5,1.812790698,0.261
666157,"Lodolo, Nick",2025-03-29,778540,23.0,0.306,0.293,1.0,0.0,1.0,4.3,0.0,38.095238095238095,17.0,0.619767442,0.261
518876,"Kelly, Merrill",2025-03-28,778543,23.0,0.267,0.337,1.0,4.0,0.0,4.3,17.4,27.77777777777778,19.5,-0.012941176,0.304
687362,"Gillispie, Connor",2025-03-28,778548,24.0,0.326,0.307,4.0,4.0,1.0,16.7,16.7,31.25,19.4,-1.2,0.333
686563,"Cannon, Jonathan",2025-03-29,778534,20.0,0.28,0.285,5.0,3.0,0.0,25.0,15.0,41.66666666666667,22.2,0.951764706,0.35
593958,"Rodriguez, Eduardo",2025-03-30,778515,21.0,0.335,0.349,5.0,3.0,2.0,23.8,14.3,30.76923076923077,24.2,0.150588235,0.286
686752,"Pepiot, Ryan",2025-03-28,778560,26.0,0.301,0.239,8.0,1.0,0.0,30.8,3.8,31.25,32.7,0.121176471,0.308
683155,"Estes, Joey",2025-03-31,778501,24.0,0.606,0.432,2.0,4.0,3.0,8.3,16.7,27.77777777777778,14.6,-6.082352941,0.542
676440,"Bibee, Tanner",2025-03-30,778510,20.0,0.211,0.192,2.0,2.0,0.0,10.0,10.0,25.0,25.0,2.51547619,0.2
668881,"Greene, Hunter",2025-03-27,778561,19.0,0.237,0.175,8.0,1.0,1.0,42.1,5.3,30.0,34.9,0.529761905,0.211
519242,"Sale, Chris",2025-03-27,778545,22.0,0.303,0.258,7.0,1.0,0.0,31.8,4.5,35.714285714285715,29.2,0.558333333,0.333
647336,"Soroka, Michael",2025-03-31,778507,21.0,0.351,0.321,3.0,1.0,1.0,14.3,4.8,41.17647058823529,18.6,-0.212048193,0.286
668678,"Gallen, Zac",2025-03-27,778552,21.0,0.372,0.417,4.0,4.0,1.0,19.0,19.0,46.15384615384615,19.2,-3.481927711,0.381
666142,"Ragans, Cole",2025-03-27,778558,22.0,0.327,0.219,3.0,2.0,0.0,13.6,9.1,11.76470588235294,22.7,-0.38313253,0.333
607259,"Martinez, Nick",2025-03-30,778522,23.0,0.316,0.259,5.0,1.0,2.0,21.7,4.3,23.52941176470588,17.5,-0.496385542,0.217
663623,"Irvin, Jake",2025-03-29,778535,22.0,0.43,0.442,2.0,2.0,1.0,9.1,9.1,66.66666666666666,18.9,-2.260240964,0.409
622491,"Castillo, Luis",2025-03-28,778541,21.0,0.299,0.316,4.0,2.0,1.0,19.0,9.5,28.57142857142857,24.4,0.553012048,0.286
656427,"Flaherty, Jack",2025-03-28,778544,22.0,0.269,0.382,5.0,2.0,1.0,22.7,9.1,28.57142857142857,30.6,1.091566265,0.273
608566,"Márquez, Germán",2025-03-31,778502,22.0,0.194,0.236,4.0,0.0,0.0,18.2,0.0,38.88888888888889,22.2,2.718072289,0.182
605488,"Springs, Jeffrey",2025-03-28,778541,21.0,0.159,0.244,9.0,1.0,0.0,42.9,4.8,36.36363636363637,38.6,3.292771084,0.19
663372,"Feltner, Ryan",2025-03-30,778524,20.0,0.306,0.289,5.0,1.0,1.0,25.0,5.0,42.85714285714285,31.0,0.785542169,0.25
669302,"Gilbert, Logan",2025-03-27,778547,23.0,0.127,0.25,8.0,0.0,1.0,34.8,0.0,53.333333333333336,34.0,4.230120482,0.087
434378,"Verlander, Justin",2025-03-29,778540,22.0,0.341,0.333,5.0,1.0,1.0,22.7,4.5,50.0,26.3,-1.771084337,0.318
601713,"Pivetta, Nick",2025-03-30,778514,21.0,0.042,0.285,4.0,0.0,0.0,19.0,0.0,29.411764705882355,19.5,5.915853659,0.048
683004,"Leiter, Jack",2025-03-28,778550,20.0,0.255,0.28,4.0,1.0,0.0,20.0,5.0,26.666666666666668,28.6,1.573170732,0.3
665152,"Kremer, Dean",2025-03-29,778536,23.0,0.302,0.272,6.0,2.0,1.0,26.1,8.7,40.0,27.8,-1.011111111,0.304
674370,"Bido, Osvaldo",2025-03-29,778521,22.0,0.329,0.405,4.0,4.0,0.0,18.2,18.2,50.0,29.4,-0.720987654,0.409
573186,"Stroman, Marcus",2025-03-30,778523,20.0,0.313,0.419,3.0,1.0,1.0,15.0,5.0,50.0,25.0,0.308641975,0.3
657746,"Ryan, Joe",2025-03-29,778528,21.0,0.279,0.302,5.0,0.0,0.0,23.8,0.0,35.714285714285715,19.4,0.77654321,0.333
571945,"Mikolas, Miles",2025-03-31,778503,20.0,0.157,0.321,3.0,2.0,0.0,15.0,10.0,20.0,13.3,2.8675,0.2
669373,"Skubal, Tarik",2025-03-27,778546,22.0,0.377,0.436,2.0,1.0,2.0,9.1,4.5,42.10526315789473,19.5,-1.22,0.318
592791,"Taillon, Jameson",2025-03-28,778543,22.0,0.559,0.45,1.0,0.0,2.0,4.5,0.0,47.61904761904761,17.1,-3.77625,0.429
606996,"Hart, Kyle",2025-03-31,778499,19.0,0.41,0.302,4.0,1.0,2.0,21.1,5.3,57.14285714285714,25.0,-1.31125,0.316
621111,"Buehler, Walker",2025-03-29,778531,21.0,0.421,0.283,3.0,0.0,1.0,14.3,0.0,43.75,20.5,-0.9375,0.4
450203,"Morton, Charlie",2025-03-28,778549,18.0,0.423,0.479,3.0,1.0,0.0,16.7,5.6,85.71428571428571,24.3,-1.43625,0.444
607192,"Glasnow, Tyler",2025-03-31,778500,20.0,0.192,0.273,8.0,3.0,0.0,40.0,15.0,55.55555555555556,41.9,2.273417722,0.25
571760,"Heaney, Andrew",2025-03-30,778519,20.0,0.23,0.342,2.0,1.0,0.0,10.0,5.0,35.294117647058826,14.3,1.788607595,0.25
695549,"Jobe, Jackson",2025-03-31,778496,19.0,0.426,0.424,3.0,4.0,2.0,15.8,21.1,41.66666666666667,25.0,-1.573417722,0.368
677976,"Dobnak, Randy",2025-03-30,778517,19.0,0.226,0.364,1.0,2.0,1.0,5.3,10.5,56.25,16.1,1.787341772,0.211
669467,"Pallante, Andre",2025-03-30,778517,21.0,0.307,0.315,3.0,2.0,1.0,14.3,9.5,37.5,35.1,-1.01025641,0.286
694297,"Pfaadt, Brandon",2025-03-29,778532,25.0,0.315,0.355,5.0,1.0,1.0,20.0,4.0,52.63157894736842,18.2,0.635897436,0.28
671737,"Bradley, Taj",2025-03-30,778524,23.0,0.239,0.333,7.0,0.0,0.0,30.4,0.0,40.0,27.3,1.773076923,0.261
622608,"Senzatela, Antonio",2025-03-29,778537,21.0,0.479,0.58,0.0,2.0,0.0,0.0,9.5,84.21052631578947,12.5,-2.591025641,0.524
592662,"Ray, Robbie",2025-03-30,778522,20.0,0.282,0.367,4.0,1.0,2.0,20.0,5.0,40.0,25.0,0.630769231,0.2
621107,"Eflin, Zach",2025-03-27,778556,21.0,0.172,0.267,2.0,1.0,1.0,9.5,4.8,44.44444444444444,17.1,1.996153846,0.143
657277,"Webb, Logan",2025-03-27,778561,22.0,0.335,0.367,5.0,3.0,0.0,22.7,13.6,50.0,26.9,-0.357692308,0.409
543243,"Gray, Sonny",2025-03-27,778551,20.0,0.303,0.284,6.0,2.0,1.0,30.0,10.0,66.66666666666666,31.6,0.409090909,0.3
700363,"Smith-Shawver, AJ",2025-03-30,778514,21.0,0.404,0.404,4.0,3.0,0.0,19.0,14.3,42.85714285714285,43.3,-1.564935065,0.429
657006,"Steele, Justin",2025-03-27,778552,22.0,0.391,0.446,2.0,1.0,1.0,9.1,4.5,44.44444444444444,10.0,-1.8,0.364
641927,"Ober, Bailey",2025-03-30,778517,19.0,0.661,0.47,3.0,3.0,2.0,15.8,15.8,61.53846153846154,14.3,-5.523376623,0.579
656731,"Megill, Tylor",2025-03-28,778518,19.0,0.176,0.295,6.0,1.0,0.0,31.6,5.3,58.333333333333336,28.6,1.82987013,0.211
693433,"Woo, Bryan",2025-03-30,778513,23.0,0.252,0.309,5.0,2.0,1.0,21.7,8.7,43.75,22.7,1.381578947,0.227
650633,"King, Michael",2025-03-27,778545,16.0,0.466,0.435,3.0,4.0,1.0,18.8,25.0,66.66666666666666,20.7,-3.067105263,0.5
676962,"Brown, Ben",2025-03-31,778501,23.0,0.373,0.327,5.0,2.0,1.0,21.7,8.7,56.25,21.9,-0.861333333,0.348
668909,"Williams, Gavin",2025-03-29,778529,19.0,0.222,0.278,2.0,1.0,0.0,10.5,5.3,13.333333333333334,16.7,1.636486486,0.263
677958,"Rocker, Kumar",2025-03-31,778511,18.0,0.569,0.526,3.0,2.0,2.0,16.7,11.1,69.23076923076923,30.3,-4.024324324,0.5
680732,"Burke, Sean",2025-03-27,778554,22.0,0.17,0.392,3.0,0.0,0.0,13.6,0.0,22.22222222222222,22.9,4.104109589,0.182
594798,"deGrom, Jacob",2025-03-30,778516,20.0,0.212,0.185,6.0,2.0,0.0,30.0,10.0,18.181818181818183,38.1,2.757534247,0.25
667755,"Soriano, José",2025-03-29,778534,23.0,0.137,0.209,5.0,2.0,0.0,21.7,8.7,37.5,16.1,4.309589041,0.174
608372,"Sugano, Tomoyuki",2025-03-30,778525,18.0,0.293,0.389,1.0,2.0,0.0,5.6,11.1,46.66666666666666,16.1,-0.204109589,0.333
607200,"Fedde, Erick",2025-03-29,778528,20.0,0.107,0.258,2.0,0.0,0.0,10.0,0.0,27.77777777777778,17.1,3.528767123,0.1
808967,"Yamamoto, Yoshinobu",2025-03-18,778563,19.0,0.195,0.228,4.0,1.0,0.0,21.1,5.3,28.57142857142857,30.6,2.7375,0.211
663855,"Hicks, Jordan",2025-03-31,778505,21.0,0.108,0.196,6.0,2.0,0.0,28.6,9.5,38.46153846153847,21.9,4.834722222,0.143
690916,"Fitts, Richard",2025-03-30,778516,24.0,0.317,0.304,4.0,0.0,2.0,16.7,0.0,40.0,18.2,0.177464789,0.25
678368,"Bellozo, Valente",2025-03-29,778539,18.0,0.293,0.37,4.0,2.0,0.0,22.2,11.1,33.33333333333333,24.2,0.029577465,0.333
656876,"Rasmussen, Drew",2025-03-31,778508,17.0,0.104,0.167,4.0,0.0,0.0,23.5,0.0,23.07692307692308,18.8,4.95,0.118
684007,"Imanaga, Shota",2025-03-18,778563,16.0,0.173,0.318,2.0,4.0,0.0,12.5,25.0,22.22222222222222,33.3,2.128985507,0.25
650644,"Civale, Aaron",2025-03-30,778523,14.0,0.538,0.546,2.0,1.0,3.0,14.3,7.1,54.54545454545454,15.2,-6.836764706,0.357
657006,"Steele, Justin",2025-03-19,778564,17.0,0.48,0.47,5.0,1.0,2.0,29.4,5.9,54.54545454545454,29.0,-5.029850746,0.353
594902,"Lively, Ben",2025-03-27,778558,19.0,0.266,0.217,3.0,0.0,1.0,15.8,0.0,37.5,13.9,1.33880597,0.211
607536,"Freeland, Kyle",2025-03-28,778560,20.0,0.088,0.144,7.0,0.0,0.0,35.0,0.0,46.15384615384615,32.4,4.717910448,0.1
669387,"Mlodzinski, Carmen",2025-03-31,778508,19.0,0.437,0.361,4.0,2.0,0.0,21.1,10.5,46.15384615384615,18.8,-2.095454545,0.474
676962,"Brown, Ben",2025-03-18,778563,15.0,0.374,0.328,5.0,3.0,0.0,33.3,20.0,42.85714285714285,50.0,-0.921538462,0.467
660730,"Rodríguez, Elvin",2025-03-31,778504,19.0,0.395,0.358,3.0,1.0,1.0,15.8,5.3,40.0,21.2,-2.615625,0.368
656794,"Newcomb, Sean",2025-03-31,778512,18.0,0.49,0.294,4.0,2.0,0.0,22.2,11.1,41.66666666666667,29.6,-3.65,0.556
641482,"Cortes, Nestor",2025-03-29,778538,17.0,0.855,0.617,2.0,5.0,5.0,11.8,29.4,40.0,23.8,-12.053125,0.647
686799,"Kochanowicz, Jack",2025-03-30,778527,21.0,0.223,0.334,4.0,0.0,1.0,19.0,0.0,47.05882352941176,30.8,2.6171875,0.19
808963,"Sasaki, Roki",2025-03-29,778533,12.0,0.451,0.358,2.0,4.0,0.0,16.7,33.3,16.666666666666664,24.0,-1.881967213,0.583
671162,"Thomas, Connor",2025-03-29,778538,14.0,0.753,0.657,2.0,1.0,3.0,14.3,7.1,60.0,8.3,-7.852631579,0.571
808963,"Sasaki, Roki",2025-03-19,778564,14.0,0.31,0.321,3.0,5.0,0.0,21.4,35.7,16.666666666666664,25.0,-0.075,0.429
571927,"Matz, Steven",2025-03-30,778517,13.0,0.096,0.191,2.0,0.0,0.0,15.4,0.0,27.27272727272727,26.7,4.523529412,0.077
669194,"Nelson, Ryne",2025-03-27,778552,12.0,0.456,0.352,3.0,1.0,0.0,25.0,8.3,50.0,26.9,-3.502,0.5
681982,"Anderson, Grant",2025-03-31,778504,13.0,0.353,0.44,2.0,1.0,0.0,15.4,7.7,40.0,16.7,-0.8125,0.385
642520,"Garabito, Gerson",2025-03-31,778511,17.0,0.538,0.487,3.0,0.0,1.0,17.6,0.0,33.33333333333333,31.8,-7.604347826,0.529
672841,"Vargas, Carlos",2025-03-31,778496,15.0,0.235,0.218,2.0,0.0,0.0,13.3,0.0,15.384615384615383,19.0,1.895454545,0.267
607067,"Rea, Colin",2025-03-31,778501,12.0,0.294,0.442,1.0,0.0,0.0,8.3,0.0,54.54545454545454,35.0,1.8375,0.333
676428,"Hurter, Brant",2025-03-31,778496,12.0,0.348,0.351,2.0,0.0,1.0,16.7,0.0,50.0,36.8,-0.463888889,0.25
676979,"Crochet, Garrett",2025-04-24,778196,25.0,0.33,0.335,9.0,5.0,0.0,36.0,20.0,36.36363636363637,32.7,-0.158181818,0.4
650633,"King, Michael",2025-04-13,778330,29.0,0.085,0.184,8.0,1.0,0.0,27.6,3.4,45.0,33.3,5.114545455,0.103
607625,"Lugo, Seth",2025-04-09,778388,23.0,0.33,0.268,6.0,3.0,0.0,26.1,13.0,30.76923076923077,29.2,-0.258715596,0.391
694973,"Skenes, Paul",2025-04-25,778176,24.0,0.23,0.202,9.0,0.0,0.0,37.5,0.0,20.0,36.0,2.247222222,0.208
680573,"Woods Richardson, Simeon",2025-04-07,778412,28.0,0.432,0.364,6.0,4.0,1.0,21.4,14.3,50.0,18.4,-2.756074766,0.429
554430,"Wheeler, Zack",2025-04-23,778203,25.0,0.293,0.238,9.0,2.0,1.0,36.0,8.0,35.714285714285715,32.7,-0.2,0.28
676979,"Crochet, Garrett",2025-04-08,778404,27.0,0.309,0.388,5.0,4.0,1.0,18.5,14.8,22.22222222222222,25.0,-0.418691589,0.333
622663,"Severino, Luis",2025-04-01,778494,28.0,0.347,0.407,6.0,3.0,2.0,21.4,10.7,42.10526315789473,21.8,-1.279439252,0.321
554430,"Wheeler, Zack",2025-04-29,778131,27.0,0.298,0.31,7.0,1.0,1.0,25.9,3.7,44.44444444444444,23.1,1.780188679,0.259
676440,"Bibee, Tanner",2025-04-22,778218,24.0,0.334,0.275,5.0,3.0,1.0,20.8,12.5,50.0,8.0,-0.244339623,0.333
657277,"Webb, Logan",2025-04-23,778198,27.0,0.273,0.307,6.0,3.0,0.0,22.2,11.1,33.33333333333333,22.9,0.883018868,0.333
554430,"Wheeler, Zack",2025-04-02,778482,24.0,0.189,0.198,10.0,0.0,1.0,41.7,0.0,38.46153846153847,50.0,2.415238095,0.167
656731,"Megill, Tylor",2025-04-27,778153,23.0,0.211,0.256,9.0,1.0,1.0,39.1,4.3,38.46153846153847,27.7,0.647619048,0.174
607625,"Lugo, Seth",2025-04-19,778265,27.0,0.271,0.345,5.0,2.0,1.0,18.5,7.4,50.0,21.6,1.16,0.259
669022,"Gore, MacKenzie",2025-04-13,778337,28.0,0.352,0.24,7.0,3.0,0.0,25.0,10.7,38.88888888888889,21.6,-1.400952381,0.407
656550,"Holmes, Grant",2025-04-20,778249,26.0,0.284,0.307,7.0,4.0,0.0,26.9,15.4,42.85714285714285,24.4,0.778095238,0.346
657277,"Webb, Logan",2025-04-18,778260,23.0,0.202,0.166,12.0,0.0,0.0,52.2,0.0,27.27272727272727,32.7,1.352380952,0.174
656605,"Keller, Mitch",2025-04-15,778314,27.0,0.317,0.37,3.0,2.0,1.0,11.1,7.4,38.095238095238095,16.0,0.647619048,0.333
663855,"Hicks, Jordan",2025-04-17,778279,29.0,0.327,0.325,5.0,4.0,0.0,17.2,13.8,47.368421052631575,28.9,-0.82952381,0.379
594902,"Lively, Ben",2025-04-26,778179,24.0,0.419,0.415,4.0,3.0,2.0,16.7,12.5,58.82352941176471,10.4,-1.613461538,0.375
579328,"Kikuchi, Yusei",2025-04-09,778399,25.0,0.356,0.327,5.0,3.0,1.0,20.0,12.0,47.05882352941176,16.3,0.075961538,0.36
663855,"Hicks, Jordan",2025-04-22,778210,26.0,0.38,0.274,5.0,3.0,0.0,19.2,11.5,33.33333333333333,19.0,-1.804807692,0.423
668881,"Greene, Hunter",2025-04-07,778410,31.0,0.148,0.28,7.0,1.0,0.0,22.6,3.2,47.82608695652174,33.3,4.033653846,0.161
668909,"Williams, Gavin",2025-04-21,778227,26.0,0.349,0.366,8.0,2.0,1.0,30.8,7.7,31.25,36.2,-0.469230769,0.346
579328,"Kikuchi, Yusei",2025-04-02,778473,26.0,0.358,0.312,6.0,5.0,2.0,23.1,19.2,20.0,26.7,-0.541346154,0.346
682847,"Ortiz, Luis",2025-04-23,778206,24.0,0.373,0.411,8.0,5.0,0.0,33.3,20.8,54.54545454545454,38.5,-1.619230769,0.417
656550,"Holmes, Grant",2025-04-09,778393,19.0,0.285,0.291,6.0,4.0,0.0,31.6,21.1,11.11111111111111,24.5,0.557692308,0.368
434378,"Verlander, Justin",2025-04-15,778313,26.0,0.41,0.406,1.0,3.0,1.0,3.8,11.5,40.909090909090914,19.1,-2.369230769,0.423
519242,"Sale, Chris",2025-04-25,778177,22.0,0.295,0.224,4.0,2.0,0.0,18.2,9.1,25.0,20.8,0.479807692,0.318
669022,"Gore, MacKenzie",2025-04-19,778247,24.0,0.253,0.269,13.0,2.0,1.0,54.2,8.3,33.33333333333333,54.9,0.781730769,0.25
642547,"Peralta, Freddy",2025-04-13,778332,25.0,0.339,0.263,6.0,4.0,0.0,24.0,16.0,7.142857142857142,37.8,0.361538462,0.375
554430,"Wheeler, Zack",2025-04-08,778406,27.0,0.408,0.285,7.0,3.0,1.0,25.9,11.1,35.294117647058826,24.5,-1.533653846,0.407
663623,"Irvin, Jake",2025-04-09,778392,25.0,0.298,0.328,7.0,3.0,1.0,28.0,12.0,40.0,19.0,0.965048544,0.28
668678,"Gallen, Zac",2025-04-19,778257,27.0,0.405,0.332,5.0,2.0,2.0,18.5,7.4,40.0,20.8,-2.922330097,0.333
605488,"Springs, Jeffrey",2025-04-08,778395,28.0,0.324,0.325,4.0,2.0,1.0,14.3,7.1,40.909090909090914,24.5,-1.838834951,0.321
808967,"Yamamoto, Yoshinobu",2025-04-11,778356,20.0,0.141,0.139,9.0,1.0,0.0,45.0,5.0,40.0,26.2,2.813592233,0.15
668678,"Gallen, Zac",2025-04-25,778177,21.0,0.269,0.225,6.0,2.0,0.0,28.6,9.5,38.46153846153847,15.6,0.529126214,0.286
607074,"Rodón, Carlos",2025-04-07,778424,25.0,0.282,0.273,8.0,3.0,1.0,32.0,12.0,28.57142857142857,25.6,-0.35631068,0.292
622663,"Severino, Luis",2025-04-13,778333,24.0,0.249,0.323,6.0,3.0,0.0,25.0,12.5,66.66666666666666,18.8,0.732038835,0.292
